wav	words	duration
Kelantan_005_006_002_078.wav	aku buke sunguhe sangat ko bola aku tawu mu tu minat gilo-gilo ko bola deh	5.58925
Kelantan_005_006_002_079.wav	aku minat ko apek jah	1.7574375
Kelantan_005_006_002_081.wav	hoo eh aku ingat mu dulu	2.723625
Kelantan_005_006_002_082.wav	oh maso kelate lawe gapo tawu tuh	3.2001875
Kelantan_005_006_002_083.wav	kelate kaloh kea mu ado gocoh budok tuh	2.11925
Kelantan_005_006_002_085.wav	nyo mu gocoh dio tu bakpo	2.248
Kelantan_005_006_002_087.wav	hoo pastu tok silap aku dio jeh dio jeh kelate deh	4.010875
Kelantan_005_006_002_089.wav	yoloh mu buke buleh duk diye-diye mu ni no maroh	4.146125
Kelantan_005_006_002_091.wav	aku tau hok masa tu aku takdop situ tapi gak ado duk ngupat pasal mu pade	5.3055625
Kelantan_005_006_002_093.wav	oh mugo tange tokleh duk diye	3.1566875
Kelantan_005_006_002_095.wav	mmm yolo doh kalu aku tepat mu gitu jugok	4.1425625
Kelantan_005_006_002_096.wav	tapi	1.163
Kelantan_005_006_002_098.wav	tok adil make rasuah sero deh	2.561375
Kelantan_005_006_002_100.wav	tok patut la	1.343
Kelantan_005_006_002_103.wav	kito baek kea	1.799875
Kelantan_005_006_002_105.wav	hoo itu naik bas sebutir-sebutir bas	3.41975
Kelantan_005_006_002_107.wav	hoo sapa ko jem jale kea	2.83575
Kelantan_005_006_002_109.wav	eh jolo doh tu deret keto sapa tunggu dale keto kencing berok dale keto doh	4.4851875
Kelantan_005_006_002_111.wav	kalu ore lapa lapa cerot situ lah	3.62
Kelantan_005_006_002_112.wav	tok tokleh gi mano	1.799875
Kelantan_005_006_002_114.wav	keda kiri kane meme ado	2.0658125
Kelantan_005_006_002_116.wav	mmm	0.7891875
Kelantan_005_006_002_118.wav	hoo yolo doh sokong tuh	2.250875
Kelantan_005_006_002_119.wav	aku sokong walaupon aku tengok apek jah aku sokong bola kelate	5.312375
Kelantan_005_006_002_121.wav	jolo doh meme abis la keno	3.0040625
Kelantan_005_006_002_123.wav	yolo nati gak tubik la cerito-cerito pelik	4.670125
Kelantan_005_006_002_125.wav	hoo bini dio masalah masalah la gapo la	3.783375
Kelantan_005_006_002_128.wav	aku gere lagi dio nikoh dio tok tengok aku hoo	2.97675
Kelantan_005_006_002_130.wav	tolol aponyo jolo aku aku	2.4644375
Kelantan_005_006_002_132.wav	nok wat gano aku kene ko dio	2.1159375
Kelantan_005_006_002_134.wav	eh bagi aku semak weh	2.8226875
Kelantan_005_006_002_136.wav	tokse daudsu nok apek jugok	2.876375
Kelantan_005_006_002_138.wav	tidok duk agah yolo doh mugonyo	3.036
Kelantan_005_006_002_140.wav	hoo bulih la mari kito gi skali	2.8139375
Kelantan_005_006_002_141.wav	hoo bakpo kito gi rama-rama baru sedak	3.0919375
Kelantan_005_006_002_143.wav	hoo gi rama-rama kito gege stadium	3.2951875
Kelantan_005_006_002_145.wav	eh mesti doh mu tok payoh oyak benda tu aku tau doh sedia maklum	4.744125
Kelantan_005_006_002_147.wav	ha ha mesti doh bowok kamera woh baru beli	3.2120625
Kelantan_005_006_002_150.wav	eh aku nok tulih nama apek besar kat dero tuh	2.8705
Kelantan_005_006_002_152.wav	hoo kito akat rama-rama kito wat oh dale sepuluh ore akat hoo	3.7935625
Kelantan_005_006_002_154.wav	baru dio tahu baru dio kaba kewujude ore hoo	2.7443125
Kelantan_005_006_002_156.wav	hoo tulah pasal deh	1.799875
Kelantan_005_006_002_158.wav	malu jugok malu	1.3845
Kelantan_005_006_002_161.wav	hoo takpolah aku nok masuk dulu lapar nasik doh ni	4.54125
Kelantan_005_006_002_163.wav	hoo assalamualaikum	1.758375
